Date,Open,High,Low,Close,Adj Close,Volume,Tweet Score,Tweet Volume
2012-11-23,69.339996,70.239998,68.879997,70.199997,61.589294,5134900,0.5,0
2012-11-26,70.129997,70.230003,69.449997,69.910004,61.334866,9073200,0.5,0
2012-11-27,69.900002,70.169998,69.449997,69.500000,60.975151,7382300,0.5,0
2012-11-28,69.459999,70.809998,69.290001,70.559998,61.905132,10496400,0.5,0
2012-11-29,70.480003,71.040001,70.129997,70.830002,62.142017,9620500,0.5,0
2012-11-30,70.970001,72.120003,70.849998,72.019997,63.186054,12485200,0.5,0
2012-12-03,72.110001,72.339996,71.339996,71.339996,62.589458,9086800,0.5,0
2012-12-04,71.470001,72.599998,71.449997,72.120003,63.273788,12820500,0.5,0
2012-12-05,71.940002,72.019997,71.230003,71.650002,63.210266,9513200,0.5,0
2012-12-06,71.669998,71.849998,71.099998,71.589996,63.157337,7166100,0.5,0
2012-12-07,71.900002,72.589996,71.849998,72.290001,63.774895,7283000,0.5,0
2012-12-10,72.080002,72.339996,71.790001,72.150002,63.651371,5901600,0.5,0
2012-12-11,72.250000,72.699997,70.820000,70.889999,62.539783,14595000,0.5,0
2012-12-12,70.199997,70.349998,68.910004,68.940002,60.819469,23401900,0.5,0
2012-12-13,69.040001,69.360001,69.000000,69.040001,60.907696,14243500,0.5,0
2012-12-14,69.050003,69.300003,68.739998,68.750000,60.651871,10502300,0.5,0
2012-12-17,68.959999,69.510002,68.889999,69.199997,61.048847,10531700,0.5,0
2012-12-18,69.110001,69.660004,68.910004,69.500000,61.313522,11589800,0.5,0
2012-12-19,69.430000,69.500000,68.519997,68.519997,60.448952,9973200,0.5,0
2012-12-20,68.330002,69.059998,68.169998,69.000000,60.872406,9686300,0.5,0
2012-12-21,68.870003,69.160004,68.269997,68.650002,60.563633,13231000,0.5,0
2012-12-24,68.510002,68.809998,68.309998,68.570000,60.493080,2904800,0.5,0
2012-12-26,68.559998,68.650002,67.730003,67.989998,59.981384,6092900,0.5,0
2012-12-27,68.029999,68.419998,67.790001,68.190002,60.157833,7384200,0.5,0
2012-12-28,67.910004,68.349998,67.540001,67.610001,59.646141,5513400,0.5,0
2012-12-31,67.489998,68.300003,67.370003,68.230003,60.193111,7012500,0.5,0
2013-01-02,68.930000,69.239998,68.449997,69.239998,61.084126,10390800,0.5,0
2013-01-03,69.250000,69.349998,68.379997,68.800003,60.695965,8910100,0.5,0
2013-01-04,68.730003,69.180000,68.339996,69.059998,60.925350,6438000,0.5,0
2013-01-07,68.830002,68.919998,68.129997,68.400002,60.343094,6201400,0.5,0
2013-01-08,68.279999,68.889999,68.209999,68.589996,60.510693,5866900,0.5,0
2013-01-09,68.660004,68.709999,68.220001,68.570000,60.493080,5055200,0.5,0
2013-01-10,68.660004,69.029999,67.720001,68.360001,60.307804,11453800,0.5,0
2013-01-11,68.599998,68.790001,68.209999,68.629997,60.545990,6224500,0.5,0
2013-01-14,68.489998,68.669998,68.110001,68.300003,60.254871,5490400,0.5,0
2013-01-15,68.190002,69.239998,68.099998,68.980003,60.854771,6140400,0.5,0
2013-01-16,68.940002,69.370003,68.889999,69.209999,61.057690,4917900,0.5,0
2013-01-17,69.300003,69.320000,68.709999,68.849998,60.740082,7232600,0.5,0
2013-01-18,68.849998,69.199997,68.849998,69.199997,61.048847,7813400,0.5,0
2013-01-22,69.050003,69.650002,68.959999,69.580002,61.384094,5747900,0.5,0
2013-01-23,69.389999,69.639999,69.150002,69.489998,61.304691,6365400,0.5,0
2013-01-24,69.650002,69.989998,69.349998,69.790001,61.569351,9139000,0.5,0
2013-01-25,69.910004,70.000000,68.930000,69.000000,60.872406,7967700,0.5,0
2013-01-28,69.080002,69.500000,68.800003,69.349998,61.181187,7054800,0.5,0
2013-01-29,69.209999,70.199997,69.199997,69.889999,61.657570,9560900,0.5,0
2013-01-30,70.120003,70.120003,69.500000,69.750000,61.534077,7020600,0.5,0
2013-01-31,69.690002,70.440002,69.690002,69.949997,61.710495,7016200,0.5,0
2013-02-01,70.110001,70.540001,69.949997,70.489998,62.186901,6449800,0.5,0
2013-02-04,69.440002,69.900002,69.129997,69.629997,61.428200,10759300,0.5,0
2013-02-05,69.870003,71.070000,69.760002,70.769997,62.433918,10525500,0.5,0
2013-02-06,70.480003,71.320000,70.300003,71.309998,62.910313,9757800,0.5,0
2013-02-07,71.440002,71.639999,70.900002,71.230003,62.839729,8306900,0.5,0
2013-02-08,71.199997,71.639999,71.070000,71.480003,63.060295,5906600,0.5,0
2013-02-11,71.250000,71.510002,70.529999,71.400002,62.989704,6202600,0.5,0
2013-02-12,71.489998,71.660004,71.099998,71.400002,62.989704,4762000,0.5,0
2013-02-13,71.290001,71.699997,71.209999,71.389999,62.980896,3968600,0.5,0
2013-02-14,71.099998,71.230003,70.750000,70.820000,62.478031,6821000,0.5,0
2013-02-15,69.540001,70.000000,68.129997,69.300003,61.137070,25683700,0.5,0
2013-02-19,69.190002,69.449997,68.540001,68.760002,60.660679,14682300,0.5,0
2013-02-20,68.720001,69.849998,68.300003,69.209999,61.057690,11973600,0.5,0
2013-02-21,70.000000,71.470001,69.720001,70.260002,61.983986,20413100,0.5,0
2013-02-22,70.220001,70.540001,69.889999,70.400002,62.107510,9165200,0.5,0
2013-02-25,70.500000,71.339996,70.440002,70.440002,62.142780,11817600,0.5,0
2013-02-26,70.690002,71.389999,70.610001,71.110001,62.733849,10557600,0.5,0
2013-02-27,70.919998,71.959999,70.580002,71.660004,63.219090,8819000,0.5,0
2013-02-28,71.589996,71.879997,70.779999,70.779999,62.442730,18883600,0.5,0
2013-03-01,70.779999,71.900002,70.779999,71.739998,63.289658,8902300,0.5,0
2013-03-04,71.519997,73.260002,71.510002,73.260002,64.630623,10567200,0.5,0
2013-03-05,73.470001,74.040001,72.989998,73.720001,65.036446,9142000,0.5,0
2013-03-06,73.750000,74.129997,73.250000,73.379997,64.736496,7149600,0.5,0
2013-03-07,73.489998,73.610001,73.199997,73.320000,64.683548,6680000,0.5,0
2013-03-08,73.300003,73.389999,72.839996,73.029999,64.843376,5744600,0.5,0
2013-03-11,73.089996,73.239998,72.809998,72.980003,64.798973,5148700,0.5,0
2013-03-12,72.949997,73.900002,72.839996,73.599998,65.349472,8153400,0.5,0
2013-03-13,73.889999,74.199997,73.540001,73.650002,65.393883,5326100,0.5,0
2013-03-14,73.870003,74.000000,73.129997,73.220001,65.012077,6353200,0.5,0
2013-03-15,73.010002,73.500000,72.430000,72.500000,64.372795,17195100,0.5,0
2013-03-18,72.290001,72.730003,72.010002,72.250000,64.150810,5771000,0.5,0
2013-03-19,72.419998,72.870003,72.190002,72.449997,64.328384,5752800,0.5,0
2013-03-20,72.809998,73.379997,72.739998,72.989998,64.807861,6320300,0.5,0
2013-03-21,72.870003,73.470001,72.849998,73.129997,64.932159,5506700,0.5,0
2013-03-22,73.349998,74.290001,73.290001,74.279999,65.953247,7323800,0.5,0
2013-03-25,74.139999,75.110001,74.120003,74.849998,66.459351,10438700,0.5,0
2013-03-26,74.930000,75.089996,74.430000,74.769997,66.388313,6642400,0.5,0
2013-03-27,74.309998,74.959999,74.239998,74.779999,66.397194,5970300,0.5,0
2013-03-28,74.839996,74.970001,74.379997,74.830002,66.441589,7368300,0.5,0
2013-04-01,75.000000,75.930000,74.900002,75.430000,66.974327,8415400,0.5,0
2013-04-02,75.550003,76.050003,75.419998,76.019997,67.498192,6642800,0.5,0
2013-04-03,76.309998,76.680000,75.720001,76.000000,67.480438,7453900,0.5,0
2013-04-04,75.959999,76.580002,75.959999,76.199997,67.658012,7508200,0.5,0
2013-04-05,75.550003,76.410004,75.430000,76.389999,67.826721,5880300,0.5,0
2013-04-08,76.099998,77.449997,75.830002,77.290001,68.625839,8075100,0.5,0
2013-04-09,77.239998,78.459999,77.019997,78.120003,69.362793,8669900,0.5,0
2013-04-10,78.279999,78.379997,77.370003,77.370003,68.696884,8599000,0.5,0
2013-04-11,77.360001,78.370003,77.269997,77.790001,69.069778,7129100,0.5,0
2013-04-12,77.629997,78.849998,77.580002,78.559998,69.753464,6336800,0.5,0
2013-04-15,78.440002,79.279999,78.430000,78.470001,69.673569,8545500,0.5,0
2013-04-16,78.230003,78.860001,78.029999,78.680000,69.860023,6854400,0.5,0
2013-04-17,78.529999,79.070000,78.110001,78.510002,69.709061,7248600,0.5,0
2013-04-18,78.760002,79.050003,76.610001,77.160004,68.510414,14218900,0.5,0
2013-04-19,77.500000,78.440002,77.400002,78.290001,69.513725,7840500,0.5,0
2013-04-22,78.290001,78.440002,77.500000,77.970001,69.229614,5154900,0.5,0
2013-04-23,78.110001,79.220001,78.050003,79.089996,70.224060,6653600,0.5,0
2013-04-24,79.230003,79.500000,77.919998,78.029999,69.282860,8083600,0.5,0
2013-04-25,78.180000,78.830002,77.879997,78.650002,69.833389,5729100,0.5,0
2013-04-26,78.580002,79.150002,78.570000,79.040001,70.179649,5923600,0.5,0
2013-04-29,79.080002,79.250000,78.150002,78.389999,69.602524,6156800,0.5,0
2013-04-30,78.279999,78.300003,77.370003,77.720001,69.007637,7965800,0.5,0
2013-05-01,77.849998,78.660004,77.690002,78.059998,69.309509,6260300,0.5,0
2013-05-02,77.910004,78.489998,77.800003,78.459999,69.664665,4519600,0.5,0
2013-05-03,78.919998,79.339996,78.900002,79.250000,70.366119,5604100,0.5,0
2013-05-06,79.099998,79.160004,78.769997,78.830002,69.993202,4805700,0.5,0
2013-05-07,79.099998,79.139999,78.769997,78.830002,69.993202,6571100,0.5,0
2013-05-08,78.559998,78.660004,77.779999,78.250000,69.894958,8008500,0.5,0
2013-05-09,78.309998,78.959999,77.900002,78.400002,70.028938,6516800,0.5,0
2013-05-10,78.470001,78.910004,78.279999,78.889999,70.466614,5831200,0.5,0
2013-05-13,78.800003,78.940002,77.919998,78.500000,70.118256,7713900,0.5,0
2013-05-14,77.980003,78.860001,77.669998,78.779999,70.368355,10013700,0.5,0
2013-05-15,78.800003,79.959999,78.650002,79.860001,71.333054,8001100,0.5,0
2013-05-16,78.099998,78.860001,77.339996,78.500000,70.118256,12128600,0.5,0
2013-05-17,78.300003,78.589996,77.400002,77.870003,69.555527,10669300,0.5,0
2013-05-20,77.879997,77.900002,77.360001,77.400002,69.135712,5582600,0.5,0
2013-05-21,77.620003,78.180000,77.250000,77.389999,69.126755,7484300,0.5,0
2013-05-22,77.190002,77.800003,76.750000,77.029999,68.805214,9031300,0.5,0
2013-05-23,76.830002,76.940002,76.250000,76.330002,68.179947,8048200,0.5,0
2013-05-24,76.320000,77.410004,76.150002,77.309998,69.055305,7589600,0.5,0
2013-05-28,77.519997,78.040001,77.059998,77.320000,69.064247,6059200,0.5,0
2013-05-29,77.050003,77.050003,76.059998,76.230003,68.090630,5882300,0.5,0
2013-05-30,76.489998,76.540001,75.610001,75.629997,67.554680,6228000,0.5,0
2013-05-31,75.360001,75.629997,74.820000,74.839996,66.849037,9745700,0.5,0
2013-06-03,75.059998,75.800003,74.639999,75.690002,67.608292,8440500,0.5,0
2013-06-04,75.769997,76.379997,75.470001,75.940002,67.831581,9344000,0.5,0
2013-06-05,75.720001,75.949997,75.070000,75.250000,67.215271,6778600,0.5,0
2013-06-06,75.269997,75.739998,74.839996,75.629997,67.554680,9425100,0.5,0
2013-06-07,76.379997,76.870003,76.190002,76.330002,68.179947,8347200,0.5,0
2013-06-10,76.279999,76.650002,75.660004,75.750000,67.661880,6731500,0.5,0
2013-06-11,75.419998,75.830002,74.989998,75.250000,67.215271,6006400,0.5,0
2013-06-12,75.470001,75.709999,74.650002,74.839996,66.849037,4731100,0.5,0
2013-06-13,74.779999,75.330002,74.559998,75.000000,66.991959,7239500,0.5,0
2013-06-14,74.839996,75.269997,74.800003,74.870003,66.875854,6351500,0.5,0
2013-06-17,75.000000,75.449997,74.510002,74.949997,66.947296,6480600,0.5,0
2013-06-18,75.000000,75.879997,74.800003,75.730003,67.644028,6739700,0.5,0
2013-06-19,75.739998,75.959999,74.339996,74.459999,66.509621,8329100,0.5,0
2013-06-20,74.500000,74.660004,73.010002,73.029999,65.232292,9069700,0.5,0
2013-06-21,73.519997,74.199997,73.250000,73.510002,65.661057,14564500,0.5,0
2013-06-24,73.050003,74.790001,72.900002,74.199997,66.277382,9697300,0.5,0
2013-06-25,74.269997,74.750000,73.839996,74.370003,66.429230,7217800,0.5,0
2013-06-26,74.620003,75.180000,74.540001,75.010002,67.000877,5478400,0.5,0
2013-06-27,75.480003,76.110001,75.239998,75.260002,67.224197,7087800,0.5,0
2013-06-28,75.110001,75.660004,74.449997,74.489998,66.536407,14548300,0.5,0
2013-07-01,74.989998,75.279999,74.099998,74.589996,66.625732,6697700,0.5,0
2013-07-02,74.309998,75.680000,74.209999,74.709999,66.732933,6726400,0.5,0
2013-07-03,74.410004,75.120003,74.089996,74.760002,66.777596,2316400,0.5,0
2013-07-05,75.150002,75.260002,74.410004,75.209999,67.179543,5443900,0.5,0
2013-07-08,75.680000,76.769997,75.680000,76.709999,68.519371,6713400,0.5,0
2013-07-09,76.959999,77.440002,76.739998,77.029999,68.805214,5273100,0.5,0
2013-07-10,76.959999,77.500000,76.449997,76.769997,68.572968,5144300,0.5,0
2013-07-11,77.449997,77.750000,77.330002,77.629997,69.341125,4680700,0.5,0
2013-07-12,77.610001,77.669998,77.330002,77.629997,69.341125,4457700,0.5,0
2013-07-15,77.300003,77.300003,76.699997,77.029999,68.805214,4887200,0.5,0
2013-07-16,76.980003,77.449997,76.900002,77.370003,69.108902,4707600,0.5,0
2013-07-17,77.620003,77.790001,77.089996,77.199997,68.957047,5351300,0.5,0
2013-07-18,77.220001,77.550003,77.010002,77.339996,69.082100,4149900,0.5,0
2013-07-19,77.449997,78.169998,77.339996,78.080002,69.743103,6825900,0.5,0
2013-07-22,77.889999,78.250000,77.730003,77.870003,69.555527,4158200,0.5,0
2013-07-23,77.959999,78.629997,77.800003,78.550003,70.162910,5252900,0.5,0
2013-07-24,78.680000,78.690002,77.720001,78.230003,69.877098,4930000,0.5,0
2013-07-25,78.050003,78.459999,77.629997,78.010002,69.680573,5920200,0.5,0
2013-07-26,77.930000,78.029999,77.099998,78.000000,69.671638,5349100,0.5,0
2013-07-29,77.830002,78.250000,77.779999,77.989998,69.662704,3465000,0.5,0
2013-07-30,78.209999,78.360001,77.690002,77.889999,69.573387,4533700,0.5,0
2013-07-31,77.919998,78.480003,77.730003,77.940002,69.618042,6040800,0.5,0
2013-08-01,78.419998,78.669998,78.110001,78.220001,69.868134,5168700,0.5,0
2013-08-02,78.250000,78.750000,78.000000,78.750000,70.341568,6123900,0.5,0
2013-08-05,78.620003,79.000000,78.430000,78.769997,70.359398,3906100,0.5,0
2013-08-06,78.559998,78.570000,77.559998,77.870003,69.555527,6700900,0.5,0
2013-08-07,77.160004,77.629997,76.620003,77.370003,69.528564,5819700,0.5,0
2013-08-08,77.510002,77.889999,76.930000,77.250000,69.420731,4474700,0.5,0
2013-08-09,77.209999,77.320000,76.769997,76.900002,69.106186,5764600,0.5,0
2013-08-12,76.559998,77.389999,76.489998,77.080002,69.267944,5787000,0.5,0
2013-08-13,77.169998,77.250000,76.220001,76.860001,69.070244,6381000,0.5,0
2013-08-14,76.809998,77.220001,76.230003,76.400002,68.656868,6820100,0.5,0
2013-08-15,74.459999,75.080002,74.029999,74.410004,66.868553,13221500,0.5,0
2013-08-16,74.120003,74.500000,73.699997,74.110001,66.598953,7254500,0.5,0
2013-08-19,73.879997,73.930000,73.209999,73.580002,66.122688,5364900,0.5,0
2013-08-20,73.550003,73.620003,73.199997,73.230003,65.808144,6663100,0.5,0
2013-08-21,73.160004,74.129997,72.930000,73.550003,66.095718,8077900,0.5,0
2013-08-22,73.809998,74.029999,73.239998,73.459999,66.014847,3947400,0.5,0
2013-08-23,73.650002,73.750000,73.029999,73.440002,65.996872,5474100,0.5,0
2013-08-26,73.639999,73.750000,73.029999,73.029999,65.628418,5348200,0.5,0
2013-08-27,72.680000,73.110001,72.510002,72.860001,65.475655,5787600,0.5,0
2013-08-28,72.660004,72.860001,72.269997,72.379997,65.044281,5608600,0.5,0
2013-08-29,72.349998,72.879997,72.230003,72.430000,65.089226,4088200,0.5,0
2013-08-30,72.639999,73.070000,72.580002,72.980003,65.583481,6066200,0.5,0
2013-09-03,73.480003,73.580002,72.540001,72.680000,65.313889,7157000,0.5,0
2013-09-04,72.699997,73.120003,72.449997,72.910004,65.520592,4667500,0.5,0
2013-09-05,72.839996,73.480003,72.620003,72.669998,65.304886,4680500,0.5,0
2013-09-06,72.699997,73.160004,72.190002,72.589996,65.233009,5790200,0.5,0
2013-09-09,72.849998,73.650002,72.699997,73.510002,66.059761,5523000,0.5,0
2013-09-10,73.660004,74.209999,73.570000,73.959999,66.464157,6845300,0.5,0
2013-09-11,74.000000,74.239998,73.660004,74.050003,66.545044,5335800,0.5,0
2013-09-12,74.180000,74.519997,73.769997,73.910004,66.419228,5261800,0.5,0
2013-09-13,74.129997,74.400002,73.980003,74.360001,66.823624,4020400,0.5,0
2013-09-16,74.900002,75.190002,74.690002,74.779999,67.201057,4200600,0.5,0
2013-09-17,74.839996,75.470001,74.790001,75.150002,67.533539,4291800,0.5,0
2013-09-18,75.160004,76.529999,74.900002,76.419998,68.674828,6881700,0.5,0
2013-09-19,76.500000,76.529999,75.620003,76.209999,68.486137,7109500,0.5,0
2013-09-20,76.320000,76.449997,75.830002,75.830002,68.144630,8847600,0.5,0
2013-09-23,75.389999,76.430000,75.199997,76.419998,68.674828,5604700,0.5,0
2013-09-24,76.400002,76.730003,75.690002,75.750000,68.072731,6874800,0.5,0
2013-09-25,75.910004,75.940002,73.559998,74.650002,67.084229,14972300,0.5,0
2013-09-26,74.779999,74.980003,74.220001,74.620003,67.057274,5078100,0.5,0
2013-09-27,74.379997,74.459999,74.070000,74.360001,66.823624,4214600,0.5,0
2013-09-30,74.279999,74.599998,73.739998,73.959999,66.464157,6752500,0.5,0
2013-10-01,73.870003,73.889999,73.320000,73.589996,66.131660,5675500,0.5,0
2013-10-02,73.389999,73.720001,73.040001,73.720001,66.248497,7376100,0.5,0
2013-10-03,73.529999,73.529999,72.949997,73.160004,65.745239,7179600,0.5,0
2013-10-04,73.010002,73.379997,72.790001,72.800003,65.421730,5747700,0.5,0
2013-10-07,72.419998,72.419998,71.510002,71.870003,64.585991,6886400,0.5,0
2013-10-08,71.849998,73.190002,71.800003,72.900002,65.511604,9224200,0.5,0
2013-10-09,72.830002,73.339996,72.570000,73.000000,65.601448,6467400,0.5,0
2013-10-10,73.480003,74.870003,73.269997,74.790001,67.210045,7680200,0.5,0
2013-10-11,74.610001,74.830002,73.830002,74.820000,67.236992,6529200,0.5,0
2013-10-14,74.339996,74.709999,73.750000,74.680000,67.111191,5904000,0.5,0
2013-10-15,74.430000,75.370003,73.989998,74.370003,66.832619,8993300,0.5,0
2013-10-16,74.809998,75.620003,74.570000,75.599998,67.937927,5914500,0.5,0
2013-10-17,75.489998,76.120003,71.690002,75.779999,68.099701,6395100,0.5,0
2013-10-18,75.800003,75.930000,75.480003,75.709999,68.036797,6788500,0.5,0
2013-10-21,75.720001,75.820000,74.820000,75.150002,67.533539,5364100,0.5,0
2013-10-22,75.430000,76.489998,75.209999,76.320000,68.584976,6948500,0.5,0
2013-10-23,76.180000,76.349998,75.809998,75.900002,68.207550,5870100,0.5,0
2013-10-24,76.029999,76.510002,75.820000,76.419998,68.674828,5864300,0.5,0
2013-10-25,76.370003,76.760002,75.779999,76.080002,68.369278,6458800,0.5,0
2013-10-28,76.160004,77.209999,76.050003,77.139999,69.321877,7032400,0.5,0
2013-10-29,77.250000,77.629997,76.750000,77.059998,69.249969,7437600,0.5,0
2013-10-30,77.269997,77.529999,76.559998,76.910004,69.115181,4646000,0.5,0
2013-10-31,76.879997,77.150002,76.599998,76.750000,68.971390,4612400,0.5,0
2013-11-01,76.970001,77.400002,76.589996,77.070000,69.258957,5116100,0.5,0
2013-11-04,77.220001,77.650002,77.199997,77.330002,69.492599,4704100,0.5,0
2013-11-05,76.809998,77.610001,76.720001,77.419998,69.573479,5085500,0.5,0
2013-11-06,77.639999,78.279999,77.300003,78.160004,70.238503,4829200,0.5,0
2013-11-07,78.190002,78.220001,77.239998,77.510002,69.654373,8347600,0.5,0
2013-11-08,77.489998,77.959999,76.790001,77.959999,70.058754,5793800,0.5,0
2013-11-11,77.860001,79.070000,77.790001,79.010002,71.002350,7450500,0.5,0
2013-11-12,78.849998,78.970001,78.250000,78.709999,70.732750,5266100,0.5,0
2013-11-13,78.419998,78.989998,78.349998,78.900002,70.903503,8286700,0.5,0
2013-11-14,77.750000,79.529999,77.680000,79.080002,71.065254,9302100,0.5,0
2013-11-15,78.930000,79.290001,78.750000,79.220001,71.191055,5911100,0.5,0
2013-11-18,79.230003,79.320000,78.910004,79.220001,71.191055,5962700,0.5,0
2013-11-19,79.300003,79.349998,78.879997,79.250000,71.218018,4455000,0.5,0
2013-11-20,79.309998,79.389999,78.489998,78.900002,70.903503,4511300,0.5,0
2013-11-21,78.739998,79.199997,78.550003,78.860001,70.867554,3841000,0.5,0
2013-11-22,78.870003,79.870003,78.750000,79.809998,71.721268,4812100,0.5,0
2013-11-25,80.059998,80.570000,79.910004,80.430000,72.278435,5670400,0.5,0
2013-11-26,80.440002,80.680000,80.110001,80.680000,72.503098,5537800,0.5,0
2013-11-27,80.550003,81.000000,80.379997,80.930000,72.727760,4813300,0.5,0
2013-11-29,81.169998,81.349998,80.820000,81.010002,72.799644,3447200,0.5,0
2013-12-02,80.889999,81.279999,80.370003,81.110001,72.889503,6178400,0.5,0
2013-12-03,81.209999,81.330002,80.699997,81.209999,72.979378,7506400,0.5,0
2013-12-04,80.639999,81.370003,79.910004,80.220001,72.509354,7641200,0.5,0
2013-12-05,79.720001,79.769997,78.870003,79.440002,71.804337,6450000,0.5,0
2013-12-06,79.709999,80.230003,79.639999,79.940002,72.256264,5088100,0.5,0
2013-12-09,80.239998,80.430000,79.699997,79.949997,72.265305,4491600,0.5,0
2013-12-10,79.720001,79.800003,79.050003,79.080002,71.478935,6285700,0.5,0
2013-12-11,79.099998,79.720001,79.050003,79.089996,71.487968,5998800,0.5,0
2013-12-12,79.110001,79.260002,78.400002,78.500000,70.954659,5691600,0.5,0
2013-12-13,78.730003,78.769997,77.930000,78.080002,70.575058,4981200,0.5,0
2013-12-16,78.250000,78.500000,77.599998,77.739998,70.267738,6146900,0.5,0
2013-12-17,77.739998,77.889999,77.220001,77.250000,69.824821,5765400,0.5,0
2013-12-18,77.279999,77.980003,76.809998,77.940002,70.448502,10633700,0.5,0
2013-12-19,77.669998,77.830002,77.199997,77.239998,69.815781,5955400,0.5,0
2013-12-20,77.279999,77.879997,77.250000,77.430000,69.987526,9568800,0.5,0
2013-12-23,77.730003,77.989998,77.370003,77.870003,70.385239,4491900,0.5,0
2013-12-24,77.949997,78.239998,77.629997,78.010002,70.511780,2094900,0.5,0
2013-12-26,78.059998,78.519997,77.970001,78.389999,70.855232,2778200,0.5,0
2013-12-27,78.599998,78.930000,78.300003,78.470001,70.927551,3050000,0.5,0
